id_mutation;date_mutation;numero_disposition;nature_mutation;valeur_fonciere;adresse_numero;adresse_suffixe;adresse_nom_voie;adresse_code_voie;code_postal;code_commune;nom_commune;code_departement;ancien_code_commune;ancien_nom_commune;id_parcelle;ancien_id_parcelle;numero_volume;lot1_numero;lot1_surface_carrez;lot2_numero;lot2_surface_carrez;lot3_numero;lot3_surface_carrez;lot4_numero;lot4_surface_carrez;lot5_numero;lot5_surface_carrez;nombre_lots;code_type_local;type_local;surface_reelle_bati;nombre_pieces_principales;code_nature_culture;nature_culture;code_nature_culture_speciale;nature_culture_speciale;surface_terrain;longitude;latitude;section_prefixe
2020-1061229;31/03/2020;1;Vente;135000;113;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0362;None;None;None;nan;None;nan;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;48;1.104434;49.391514;000AK
2020-1061229;31/03/2020;1;Vente;135000;111;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0207;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;30;1.104036;49.391513;000AK
2020-1061229;31/03/2020;1;Vente;135000;95;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0364;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;57;1.104135;49.391545;000AK
2020-1061229;31/03/2020;1;Vente;135000;nan;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0426;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;321;1.104266;49.391578;000AK
2020-1061101;12/03/2020;1;Vente;231800;15;None;RUE JEAN CHARCOT;1270;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0076;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;130;5;S;sols;None;None;588;1.101327;49.394166;000AK
2020-1060918;5/03/2020;1;Vente;150000;10;None;RUE DE SAINT YON;2300;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0110;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;68;4;J;jardins;POTAG;Jardin potager;1509;1.101745;49.394517;000AK
2020-1060918;5/03/2020;1;Vente;150000;10;None;RUE DE SAINT YON;2300;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0110;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;68;4;S;sols;None;None;88;1.101745;49.394517;000AK
2020-1060365;11/02/2020;1;Vente;295000;10;None;RUE DES COQUELICOTS;540;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0302;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;108;4;S;sols;None;None;594;1.101681;49.392463;000AK
2020-1060322;6/02/2020;1;Vente;355000;9;None;RUE FERNAND LEGER;845;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0147;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;139;5;S;sols;None;None;144;nan;nan;000AK
2020-1060322;6/02/2020;1;Vente;355000;9;None;RUE FERNAND LEGER;845;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0147;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;139;5;AG;terrains d'agrément;None;None;2167;nan;nan;000AK
2019-1117899;12/12/2019;1;Vente;4999.5;5000;F;RUE MARC SEGUIN;1588;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0519;None;None;None;nan;None;nan;None;None;None;None;None;None;0;4;Local industriel. commercial ou assimilé;nan;0;AB;Terrain à bâtir;None;None;3279;nan;nan;000AK
2019-1117610;14/11/2019;1;Vente;88000;41;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0320;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;72;3;S;sols;None;None;134;1.103588;49.394888;000AK
2019-1117610;14/11/2019;1;Vente;88000;37;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0313;None;None;None;nan;None;nan;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;16;1.10372;49.39515;000AK
2019-1117506;14/11/2019;1;Vente;134000;4;None;RUE MARC SEGUIN;1588;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0391;None;None;None;nan;None;nan;None;None;None;None;None;None;0;4;Local industriel. commercial ou assimilé;73;0;S;sols;None;None;413;1.104095;49.392901;000AK
2019-1117610;14/11/2019;1;Vente;88000;37;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0316;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;679;1.103663;49.394917;000AK
2019-1117035;9/10/2019;1;Vente;169000;20;None;RUE JEAN CHARCOT;1270;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0057;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;90;4;S;sols;None;None;558;1.100745;49.393051;000AK
2019-1116553;7/10/2019;1;Vente;268000;1;None;RUE DES MICRASTERS;1705;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0049;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;125;6;S;sols;None;None;628;1.099554;49.393538;000AK
2019-1116080;30/08/2019;1;Vente;178000;15;None;RUE FERNAND LEGER;845;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0418;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;110;6;S;sols;None;None;371;1.100767;49.39643;000AK
2019-1115659;19/08/2019;1;Vente;180000;18;None;RUE DE LA CRAIE POIVREE;568;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0029;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;90;6;S;sols;None;None;706;1.099086;49.392848;000AK
2019-1114630;27/06/2019;1;Vente;90000;18;None;RUE CLAUDE KOGAN;490;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0019;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;40;3;S;sols;None;None;342;1.099646;49.392134;000AK
2019-1114957;27/06/2019;1;Vente;164950;32;None;RUE DE SAINT YON;2300;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0524;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;80;3;S;sols;None;None;389;1.102901;49.393996;000AK
2019-1114431;7/06/2019;1;Vente;224100;91;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0197;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;133;5;S;sols;None;None;623;1.104136;49.391958;000AK
2019-1113445;7/05/2019;1;Vente;320000;4;None;RUE DE LA CRAIE POIVREE;568;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0036;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;136;4;S;sols;None;None;752;1.099376;49.394336;000AK
2019-1112541;14/03/2019;1;Vente;65000;2;B;RUE LUCIEN BONNAFE;1556;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0511;None;None;105;44.25;None;nan;None;None;None;None;None;None;1;2;Appartement;44;2;None;None;None;None;nan;1.101104;49.395787;000AK
2019-1112541;14/03/2019;1;Vente;65000;2;B;RUE LUCIEN BONNAFE;1556;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0511;None;None;516;nan;None;nan;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.101104;49.395787;000AK
2019-1112091;18/02/2019;1;Vente;105000;8;None;RUE DES FINES LANDES;860;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0103;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;50;3;S;sols;None;None;314;1.102095;49.393651;000AK
2019-1112297;18/02/2019;1;Vente;127000;7;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0158;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;78;4;S;sols;None;None;202;1.10359;49.396584;000AK
2019-1111797;17/01/2019;1;Vente;157100;2;None;RUE CLAUDE KOGAN;490;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0011;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;62;4;S;sols;None;None;421;1.100992;49.392452;000AK
2018-1035901;8/11/2018;1;Vente;124600;30;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0502;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;47;3;S;sols;None;None;213;1.102894;49.395058;000AK
2018-1035901;8/11/2018;1;Vente;124600;30;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0503;None;None;None;nan;None;nan;None;None;None;None;None;None;0;3;Dépendance;nan;0;S;sols;None;None;15;1.102843;49.395014;000AK
2018-1035901;8/11/2018;1;Vente;124600;3;None;RUE DE SAINT YON;2300;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0318;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;7;1.102773;49.395071;000AK
2018-1035160;1/10/2018;1;Vente;290000;19;None;RUE JEAN CHARCOT;1270;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0078;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;105;5;S;sols;None;None;508;1.101266;49.393775;000AK
2018-1034820;14/09/2018;1;Vente;343700;129;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0500;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;233;7;S;sols;None;None;928;1.105043;49.390799;000AK
2018-1034820;14/09/2018;1;Vente;343700;nan;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0250;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;16;1.105376;49.390753;000AK
2018-1034820;14/09/2018;1;Vente;343700;nan;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0518;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;24;1.104604;49.390718;000AK
2018-1034605;4/09/2018;1;Vente;249900;10;None;RUE HENRI GIFFARD;1175;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0393;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;133;6;S;sols;None;None;423;1.104053;49.393275;000AK
2018-1034337;2/08/2018;1;Vente;196000;7;B;RUE JEAN CHARCOT;1270;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0410;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;92;3;S;sols;None;None;245;1.101345;49.394681;000AK
2018-1033762;5/07/2018;1;Vente;200000;11;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0387;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;122;6;S;sols;None;None;460;1.103587;49.39644;000AK
2018-1033303;21/06/2018;1;Vente;188700;9;None;RUE HENRI GIFFARD;1175;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0460;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;99;4;S;sols;None;None;445;1.104456;49.392925;000AK
2018-1032739;30/05/2018;1;Vente;121350;109;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0432;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;60;4;S;sols;None;None;132;1.104179;49.391489;000AK
2018-1032739;30/05/2018;1;Vente;121350;nan;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0426;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;S;sols;None;None;321;1.104266;49.391578;000AK
2018-1032507;9/05/2018;1;Vente;190200;8;None;RUE DE LA CRAIE POIVREE;568;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0034;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;88;4;S;sols;None;None;749;1.099106;49.393994;000AK
2018-1032388;12/04/2018;1;Vente;1;87;None;RUE DE PARIS;1840;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0519;None;None;None;nan;None;nan;None;None;None;None;None;None;0;None;None;nan;nan;AB;Terrain à bâtir;None;None;3279;nan;nan;000AK
2018-1031833;3/04/2018;1;Vente;176100;8;None;RUE CLAUDE KOGAN;490;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0014;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;54;3;S;sols;None;None;394;1.100534;49.392342;000AK
2018-1031529;22/03/2018;1;Vente;74000;7;None;RUE DES FINES LANDES;860;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0096;None;None;3;nan;7;63.69;None;None;None;None;None;None;2;2;Appartement;60;4;None;None;None;None;nan;1.102173;49.393257;000AK
2018-1031529;22/03/2018;1;Vente;74000;7;None;RUE DES FINES LANDES;860;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0096;None;None;13;nan;None;nan;None;None;None;None;None;None;1;3;Dépendance;nan;0;None;None;None;None;nan;1.102173;49.393257;000AK
2018-1030526;8/01/2018;1;Vente;169500;2;None;RUE DES COQUELICOTS;540;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0306;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;120;4;S;sols;None;None;584;1.102818;49.392723;000AK
2017-544004;4/09/2017;1;Vente;180500;17;None;RUE JEAN CHARCOT;1270;76800;76575;Saint-Étienne-du-Rouvray;76;None;None;76575000AK0077;None;None;None;nan;None;nan;None;None;None;None;None;None;0;1;Maison;85;4;S;sols;None;None;755;1.101344;49.393976;000AK
